Tweet_ID,Tweet_Date,Media_Name,Media_Origin,Teaser_Tokens,Tag_Value
1259938829932417026,11-05-2020,La Tercera,Chile,cuidado con el ojo poder ser uno entrada para el transmisión del coronavirus,Clickbait
1341221642643628033,22-12-2020,abc,España,España minimizar el cepa británico con uno limitación parcial de su vuelo,No
1250449108004941825,15-04-2020,abc,España,el distanciamiento social deber hasta según uno estudio de Harvard,No
1250804450014486528,16-04-2020,La Tercera,Chile,ir a mi ejecución el largo y extenuante día de uno médico combatir el coronavirus,Clickbait
1246130187810603008,03-04-2020,La Tercera,Chile,cuarentena y relación de pareja cómo mantener el equilibrio al estar junto,Clickbait
1324458976063479809,05-11-2020,abc,España,Atragantamiento en menor así deber actuar,Clickbait
1330254665322291203,21-11-2020,abc,España,el desidia de Cultura poner en riesgo el unidad de uno archivo esencial para el historia de España Lomásvisto uno impresionante archivo esencial para el historia de España,Clickbait
1242481428794732544,24-03-2020,abc,España,dos nuevo idea de WhatsApp para combatir el bulo,Clickbait
1328753523870273544,17-11-2020,abc,España,Jawlensky Morandi Miró y Winogrand grande protagonista de el Fundación Mapfre en haber presentar su programación cultural para,No
1318099573664026624,19-10-2020,abc,España,así tener que hablar de sexo con tu hijo,Clickbait
1308669932029259776,23-09-2020,abc,España,Cayetano Martínez de Irujo él romper al desvelar el verdadero motivo de el ruptura familiar,Clickbait
1237797081189961730,11-03-2020,La Tercera,Chile,Pandemia de coronavirus por el mundo revisar el mapa interactivo actualizado Mapa interactivo actualizado con el pandemia de coronavirus por el mundo,No
1235638907758395392,05-03-2020,La Tercera,Chile,evento deportivo ceremonia religioso vacación el planeta él preparar para el avance del coronavirus,No
1326420904579112960,11-11-2020,abc,España,el seis noticia que deber conocer hoy miércoles de noviembre el Gobierno ocultar al Congreso el actividad del ministerio de el verdad y otro cinco noticia que deber conocer hoy miércoles de noviembre,Clickbait
1225864311953817606,07-02-2020,abc,España,Cuba no devolver nada hasta que morir el Castro,No
1231234690918600705,22-02-2020,La Tercera,Chile,Columna de Pablo Dubois Ciberseguridad en contexto de convulsión social,No
1314264299716608001,08-10-2020,abc,España,quince truco para educar el atención de tu hijo en casa y conseguir niño concentrado,Clickbait
1227288692873736192,11-02-2020,abc,España,relevante dia nombra a Ricardo Álvarez como su nuevo consejero delegado en España,No
1228648029479165952,15-02-2020,La Tercera,Chile,Francia confirmar fallecido por él tratar del primero deceso fuera de Asia,No
1365013702622253061,25-02-2021,abc,España,el socio del Gobierno apoyar el ley de eutanasia en el Senado pese a admitir su poco calidad legislativo el socio del Gobierno apoyar el ley de eutanasia en el Senado pese a reconocer su bajo calidad legislativo,No
1346747087996805121,06-01-2021,abc,España,Entrevista ABC a Andrea Falcón el fútbol femenino crecer a paso agigantado,No
1329231559363334144,19-11-2020,abc,España,el PSOE a el concertada Para qué yo ir a reunir estar todo pactado,No
1192412716142661632,07-11-2019,abc,España,Margarita Salas el investigador en España no hacer ciencia hacer milagro su último entrevista concedido a ABC hacer apenas uno mes Descanse en paz,No
1343273416728727557,27-12-2020,abc,España,Liga Endesa horario y dónde ver en directo el clásico entre Real Madrid y Barcelona ACB,Clickbait
1317201153281622021,16-10-2020,abc,España,el placer de mirar el vida ajeno el obra narrar el encuentro entre uno profesor de instituto y uno alumno,No
1342739384194523136,26-12-2020,abc,España,James y Davis arruinar el fiesta navideño de Doncic NBA,No
1195393524868505602,15-11-2019,abc,España,Acerinox cerrar definitivamente el ERE de Campo de Gibraltar que afectar a trabajador,No
1184197249301172225,15-10-2019,abc,España,poder uno persona atravesar uno agujero de gusano,Clickbait
1193808080682795010,11-11-2019,abc,España,el inestabilidad político disparar el pesimismo económico de el español,No
1314156417608224768,08-10-2020,abc,España,dimitir el líder social liberal danés por acosar sexualmente a uno diputada de su mismo formación político el líder del Partido Social Liberal danés Morten Østergaard haber dimitir de su cargo debido a su implicación en uno episodio de acoso sexual a uno diputada de su mismo formación político ocurrido uno década atrás el salida de Østergaard que l,No
1179592456372797440,03-10-2019,abc,España,Tu smartphonir deber durar año para compensar su impacto en el medio ambiente,No
1338550579413520385,14-12-2020,abc,España,el Gestora del Barcelona convocar elección para el de enero en diez sed,No
1316394337610203137,14-10-2020,abc,España,el Gobierno preparar uno eutanasio exprés y a domicilio el Gobierno plantear el eutanasio exprés y a domicilio,No
1367566301988855811,04-03-2021,El Comercio Perú,Perú,Francisco Sagasti no haber en el mundo comprador privado de vacuna él que existir ser estafador,No
1367576177553121283,04-03-2021,El Tiempo,Colombia,el historia de el mujer que robar a ocho conjunto en Bogotá,Clickbait
1367894171357483014,05-03-2021,El Comercio Perú,Perú,Hernando de Soto expresar su solidaridad a Rafael López Aliaga en protesta frente al JNE Hernando de Soto apoyar a Rafael López Aliaga en protesta frente al JNE,No
1368664236793225222,07-03-2021,El Tiempo,Colombia,investigar feminicidio de policía en Mariquita a manos de uno soldado NoEsHoraDeCallar En el noche del viernes Bejarano que llegar a su lugar de residencia ser atacar con arma de fuego este ser él que él conocer del caso,No
1341463379681173511,22-12-2020,Prensa Libre,Guatemala,Google y Facebook coordinar su respuesta antimonopolio según el prensa,No
1368770854952312834,08-03-2021,El Comercio Perú,Perú,Chadwick Boseman él coronar como mejor actor en el Critics Choice Awards,No
1368583072812261377,07-03-2021,El Comercio Perú,Perú,cómo e India perder plutonio en el Himalaya mientras tratar de espiar a China y el riesgo que implicar,Clickbait
1365679711905583117,27-02-2021,El Tiempo,Colombia,Ojo este medida ya no él aplicar para prevenir el covid atención el Ministerio de Salud eliminar uno serie de medida y protocolo sanitario que él estar llevar a cabo en sitio público para prevenir el covid conozcar el medida que ya no ir más,Clickbait
1367523480590299142,04-03-2021,El Comercio Perú,Perú,Elecciones y vacunación contra el qué decir el viceministro de Salud sobre el miembro de mesa,Clickbait
1364994233883627527,25-02-2021,El Comercio Perú,Perú,después de Theran Apple apostar por uno nuevo serie israelí conocer cuál ser y de qué tratar,Clickbait
1366777692796952579,02-03-2021,El Comercio Perú,Perú,Ética rechazar investigar a congresista Carlos Almerí por usar logo de Podemos Perú en el Parlamento,No
1363896334026043397,22-02-2021,Prensa Libre,Guatemala,Sabor de exportación cómo el salsa guatemalteco triunfan en Amazon y qué estado él preferir PorSiNoLoVio dos empresa guatemalteco que exportar salsa y recado preparado hacia EEUU él abrir paso en varios mercado uno de él vender directamente al consumidor a través de Amazon,Clickbait
1366521729993080832,01-03-2021,El Comercio Perú,Perú,Franco Salinas vocero de Acción Popular considerar que fiscal de el Nación él burlar del Congreso por no asistir a Comisión de Justicia,No
1366187922735702017,01-03-2021,El Tiempo,Colombia,qué pasar si tener el edad pero no el requisito para pensionarme en nuestro ConsultorioJurídico él contar el respuesta a este y otro inquietud sobre el sistema de pensión en el país,Clickbait
1365252915598917633,26-02-2021,El Tiempo,Colombia,Por qué testigo clave de caso Uribe no querer hablar con el Fiscalía Testigo estrella del caso Uribe él negar a declarar ante el Fiscalía él contar vía,Clickbait
1365055589970280459,25-02-2021,El Tiempo,Colombia,Insólito él disfrazar de policía y robar joyería en Barranquilla Insólito En video quedar registrado el robo a uno joyería ubicado en uno centro comercial del norte de Barranquilla por parte de dos individuo disfrazado de policía acá él mostramos,Clickbait
1367225088240734208,03-03-2021,El Comercio Perú,Perú,el Palacio de Buckingham investigar el acusación contra Meghan Markle señalado por acoso laboral,No
1368306804325814277,06-03-2021,Prensa Libre,Guatemala,fallecer el destacado y conocido actor guatemalteco Herbert Meneses el familia confirmar su muerte este sábado de marzo,No
1363961763482374147,22-02-2021,El Tiempo,Colombia,alcaldía de Bogotá Medellín y Cali a responder por fotomulta el procuraduría dar cinco día de plazo a el secretaría de movilidad de Bogotá Medellín y Cali para explicar cómo estar funcionar el comparendo por fotomulta más información en CityNoticiasMD,No
1232358345216069635,25-02-2020,Prensa Libre,Guatemala,conozcar este videojuego para en familia,Clickbait
1206978827148234752,17-12-2019,El Comercio Perú,Perú,el de el consumidor devolver su regalo de Navidad este año,Clickbait
1362942581110427650,20-02-2021,El Tiempo,Colombia,Kim Kardashian pedir el divorcio a Kanye West tras año de matrimonio,No
1366734639163932680,02-03-2021,El Comercio Perú,Perú,Merkel proponer aligerar restricción por el pandemia de coronavirus en Alemania desde el de marzo,No
1221178056154472454,25-01-2020,Prensa Libre,Guatemala,por qué el gente dejar Facebook y qué yo decir este sobre el futuro de el red social,Clickbait
1356602311192293377,02-02-2021,El Comercio Perú,Perú,qué ser Covax Facility este deber saber sobre el organización que proveer de vacuna al país en este primero trimestre,Clickbait
1367671262265409538,05-03-2021,El Universal Venezuela,Venezuela,In articulo mortis por Alejandro Angulo Fontiveros Opinión,No
1360732178745856000,13-02-2021,El Comercio Perú,Perú,Elecciones JNE evaluar este martes apelación a exclusión de candidatura de Luna Gálvez al Congreso,No
1332025909260521476,26-11-2020,Prensa Libre,Guatemala,Filgua actividad y taller para disfrutar el Feria del Libro en línea hoy iniciar este ser alguno actividad como taller y conversatorio que poder disfrutar durante el próximo once día,Clickbait
1287142661858766853,25-07-2020,El Comercio Perú,Perú,ica donar ataúd de cartón prensado para enterrar a fallecido por coronavirus Donación ser otorgar por el alianza entre el Rotary Club Nuestra Señora de Gracia con el empresa Cartones Villa María carvinsa,No
1207118855543382016,18-12-2019,Prensa Libre,Guatemala,Consejos para comprar en línea de forma seguro este Navidad el estafa en línea ser uno realidad a el que todo estar expuesto acá él dar alguno consejo que él poder prevenir de este problema y realizar compra en línea en sitio seguro,Clickbait
1365797849808699397,27-02-2021,El Comercio Perú,Perú,Brasil encadenar cinco día con más de muerte diario por coronavirus,No
1365107338886209539,26-02-2021,El Comercio Perú,Perú,el reina Isabel II animar a el británico a contra el coronavirus,No
1195124250329247744,14-11-2019,El Comercio Perú,Perú,snmpe gobierno subnacional recibir cerca de mlls por canon y regalía en el último década t,No
1346173300909682688,04-01-2021,Prensa Libre,Guatemala,pasar a paso para recibir placa metálico a partir del lunes de enero a partir de este lunes de enero el contribuyente que tener placa de papel o de vinil poder por el placa metálico este ser el paso a paso del proceso,Clickbait
1349401616173178881,13-01-2021,El Comercio Perú,Perú,Sunedu culminar proceso de licenciamiento uno de cada tres universidad ser denegar más de millón de alumno él haber ver beneficiado sin embargo el universidad denegada haber afectar a casi estudiante Por,No
1350430984945152001,16-01-2021,El Comercio Perú,Perú,Horóscopo qué decir el predicción para hoy sábado de enero Horóscopo consultar aquí el predicción más acertado de tu signo zodiacal hoy sábado de enero,Clickbait
1367656156441772034,05-03-2021,Prensa Libre,Guatemala,el caso de Nelson desafiar al país en septiembre de Prensa libre dar a conocer su historia llegar al hospital de Chiquimula con año pero pesar libras y parecer de mes debido a el desnutrición en Perspectivas parte de el segundo entrega por el Bicentenario,No
1317121667227930624,16-10-2020,Prensa Libre,Guatemala,Fabiola Roudha y Sara Curruchich lanzar Florecer canción que incluir uno mensaje de esperanza y lanzar Florecer canción que incluir uno mensaje de esperanza,No
1199515686638276609,27-11-2019,Prensa Libre,Guatemala,WhatsApp notificar cuando él bloqueir o desbloqueen contacto,No
1192491905155784706,07-11-2019,El Comercio Perú,Perú,Dólar conocer aquí el precio del dólar hoy domingo de noviembre del dólar Tipo de cambio comenzar jornada a el baja ante indicio de uno disminución en tensión comercial,Clickbait
1196204523800420360,17-11-2019,Prensa Libre,Guatemala,Apps para reforzar el lectura y escritura en niño este aplicación él ayudar a reforzar el habilidad de lectura y escritura en el niño,Clickbait
1356640722833801220,02-02-2021,Prensa Libre,Guatemala,el presidente del Real Madrid Florentino Pérez de año dar positivo al coronavirus el presidente del Real Madrid Florentino Pérez dar positivo por,No
1355965928924737541,31-01-2021,Prensa Libre,Guatemala,Deportivo Xela él quedar con el campeonato tras derrotar a en el final de el Liga Femenina LigaFemenina Campeonas el jugadora del Deportivo Xela conseguir su segundo luna tras derrotar a en el final,No
1336339099699965957,08-12-2020,El Comercio Perú,Perú,Tienes diabet así poder disfrutar Navidad y Año nuevo sin afectar tu salud,Clickbait
1336035290897584136,07-12-2020,El Comercio Perú,Perú,así ser internet si desaparecer todo el línea de código escrita por mujer VIDEO,Clickbait
1187371647457730561,24-10-2019,Prensa Libre,Guatemala,Bibliotecas gratuito que poder encontrar en línea este de octubre en el marco del Día de el Biblioteca conocer este biblioteca gratuito que poder encontrar en línea,Clickbait
1334138237443567618,02-12-2020,El Comercio Perú,Perú,Reino Unido desplegar el primero campaña de vacunación contra el,No
1338540187991859200,14-12-2020,El Comercio Perú,Perú,Rubén Vargas asegurar que el pase al retiro de general de el policía ser constitucional y legal,No
1337796468904693767,12-12-2020,El Comercio Perú,Perú,Navidad y Año nuevo en pandemia cómo celebrar sin exponerno al contagio del el Minsa y experto pedir evitar reunión fuera de casa y recomendar celebración virtual o cumplir medida sanitario,Clickbait
1329785904186191873,20-11-2020,El Comercio Perú,Perú,Pfizer presentar solicitud para uso de emergencia de su candidata a vacuna contra el coronavirus en,No
1167542506977783808,30-08-2019,El Comercio Perú,Perú,Quevedo el U también poder recibir beneficio por derecho de formación,No
1270376313313001477,09-06-2020,Prensa Libre,Guatemala,fallecer de cáncer a el año Pau Donés líder de Jarabe de Palo Pau Donés vocalista de Jarabe de Palo fallecer a consecuencia del cáncer que él diagnosticar en y contra el que haber estar batallar desde entonces,No
1348316812660920321,10-01-2021,El Comercio Perú,Perú,el vacuna él robar el cámara a el candidato uno crónica de Fernando Vivas Contenido solo para suscriptor de el Comercio Suscríbete aquí para más reportaje,No
1350919052202532866,17-01-2021,Prensa Libre,Guatemala,captar silueta de Maradona durante uno tormenta en el Plata Argentina qué forma él ves a este nube este decir mucho seguidor de Maradona,Clickbait
1165977886303686658,26-08-2019,Prensa Libre,Guatemala,este ser plataforma de entretenimiento para diversificar su hora de diversión,Clickbait
1336324664541519872,08-12-2020,El Comercio Perú,Perú,John Lennon a año de su muerte Cuánto influir el guardián entre el centeno en el asesino del por,Clickbait
1366174529354137601,28-02-2021,Prensa Libre,Guatemala,simeonir sobre Joao Félix yo gustar el jugador rebelde el entrenador del Atlético de Madrid Diego Simeone decir este domingo tras vencer al Villarreal que él gustar el jugador rebelde en relación al gesto de mandar callar que hacer el portug,No
1347271788825354242,07-01-2021,Prensa Libre,Guatemala,el Real España él interesar en el goleador de Municipal Ramiro Rocca según medio catracho TodoDeportesPL l el Real España de Honduras ir a el caza de Ramiro Rocca,No
1145717994884141056,01-07-2019,Prensa Libre,Guatemala,Cirugías plástico poder ser riesgosa en mano inadecuado PorSiNoLoVio el historia de Sindy que él someter a uno cirugía plástico anunciado en Facebook no imaginar él que ocurrir,Clickbait
1340363297971982338,19-12-2020,El Comercio Perú,Perú,ley de promoción agrario ministro de Estado acudir al pleno del Congreso para exposición ley de promoción agrario ministro de Estado acudir al pleno del Congreso para exposición Por Alicia Rojas,No
1345128164243083264,01-01-2021,Prensa Libre,Guatemala,Cristiano Ronaldo y Lionel Messi así recibir el año en familia el astro del futbol mundial Cristiano Ronaldo y Lionel Messi recibir el año con su respectivo familia y enviar uno mensaje especial a su seguidor,Clickbait
1337020743276748810,10-12-2020,El Comercio Perú,Perú,Martín Vizcarra ser vacar hacer uno mes el hito de uno crisis político que aún dejar huella uno nota de René Zubieta Pacco Solo para suscriptor de el Comercio Suscríbete aquí,Clickbait
1130870725773012993,21-05-2019,Prensa Libre,Guatemala,Consejos para mejorar su perfil en el sitio de cita utilizar alguno aplicación de cita y no él contactar tanto persona como quisiera probablemente deber modificar alguno aspecto de su perfil en el siguiente nota él contar cómo,Clickbait
1225826557601574913,07-02-2020,Prensa Libre,Guatemala,este ser el propuesta de Lidiette Silvana Martínez Ministra de Cultura y Deportes el propuesta de Lidiette Silvana Martínez Ministra de Cultura y Deportes,Clickbait
1364893004746678275,25-02-2021,El Universal Venezuela,Venezuela,vacuna Sputnik V llegar al CDI Amelia Blanco EUVzla,No
1220830675110113281,24-01-2020,Prensa Libre,Guatemala,hoy en el Antigua Guatemala ser el premiere del documental Guatemala On the Edge of Discovery que mostrar el cultura del país y su problemática conozcar acá el detalle,No
1340373836601065472,19-12-2020,Prensa Libre,Guatemala,Smith y Canelo Álvarez esperar cerrar el año con uno gran duelo de campeón CaneloSmith todo listo para el pelea de este noche,No
1364733459965575169,25-02-2021,Prensa Libre,Guatemala,Bill Gates el bulo sobre el nieve que no él derritar que atribuir al creador de Microsoft qué tener que ver Bill Gates con el nieve y por qué él acusar este ser el otro teoría conspirativo que él atribuir al creador de Microsoft,Clickbait
1364412240053624839,24-02-2021,El Universal Venezuela,Venezuela,fotoperiodismo misión con propósito por Mónica Pupo Opinión,No
1283796707306803200,16-07-2020,El Comercio Perú,Perú,este foto del Sol ser el más cercano jamás tomado VIDEO,Clickbait
1356400348349526016,02-02-2021,El Comercio Perú,Perú,Canciller de Irán pedir a Europa que medie con para salvar el acuerdo nuclear,No
1237177572691193862,10-03-2020,El Comercio Perú,Perú,Coronavirus en el Perú entregar kit de limpieza valorizado en para cada cien escolar Coronavirus en el Perú entregar kit de limpieza valorizado en para cada cien estudiante este lunes iniciar el año escolar CovidEnPerú por,No
1352762939493777408,22-01-2021,El Comercio Perú,Perú,Argentina registrar contagio y nuevo muerte por coronavirus en uno día,No
1364231766823890945,23-02-2021,Prensa Libre,Guatemala,Luis Suárez yo molestar que yo decir que ser viejo y que ya no poder jugar al más alto nivel el delantero uruguayo Luis Suárez desde que dejar al FC Barcelona al final de el último temporada él haber convertir en uno jugador clave para el gran presente del Atlético Madrid de Diego Simeone e,No
1363684969953038339,22-02-2021,El Universal Venezuela,Venezuela,nuestro joven merecer uno mejor país por Gustavo Duque Opinión,No
1363695012815515651,22-02-2021,El Universal Venezuela,Venezuela,el líder propositivo por Marayira Chirinos Opinión,No
1363937157417689090,22-02-2021,Prensa Libre,Guatemala,uno asesino silente yo estar envenenar en mi propio casa Nalleli Cobo tener año cuando empezar a sufrir asma sangrado en el nariz y fuerte dolor de cabeza,Clickbait
1267455529619726337,01-06-2020,El Comercio Perú,Perú,The Last of Us Part II y el videojuego más esperado de junio VIDEOS,Clickbait
1262846768418611208,19-05-2020,El Comercio Perú,Perú,Aló Obstetra uno número Whatsapp para absolver el duda y el miedo de el gestant mientras durar el estado de emergencia Por,No
1197595674541543424,21-11-2019,Prensa Libre,Guatemala,el segundo noche del Fashion Guatemala apostar por el comodidad en el moda conozcar el detalle,No
1362693414379216898,19-02-2021,El Universal Venezuela,Venezuela,AN exigir al gobierno colombiano el cese inmediato de el violencia contra Venezuela Política EUVzla,No
1305942431549067270,15-09-2020,El Comercio Perú,Perú,Zoraida Gómez actriz de Rebelde compartir tierna imagen de su bebé,Clickbait
1257390081284943872,04-05-2020,El Comercio Perú,Perú,manera de ver serie y película con amigo a distancia cinco manera de ver serie y película con amigo a distancia,Clickbait
1070015028043153408,04-12-2018,Prensa Libre,Guatemala,cómo ser el gafa HoloLens de Microsoft que el ejército de Estados Unidos usar en combate conozcar el gafa HoloLens uno dispositivo de Microsoft con el que el ejército de Estado Unidos esperar optimizar su capacidad en el campo de batalla,Clickbait
1361686783734513668,16-02-2021,El Universal Venezuela,Venezuela,Posponen partido de el NBA por positivo al Deportes EUVzla,No
1301577604047278080,03-09-2020,El Comercio Perú,Perú,Ricardo Zúñiga Zorro Zupe ser denunciar por presunto tocamiento indebido a menor de edad,No
1059564069466918912,05-11-2018,Prensa Libre,Guatemala,cómo usar Mark Zuckerberg su propio cuenta de Facebook si querer conocer cómo usar MarkZuckerberg su propio cuenta de Facebook aquí él él contar,Clickbait
1255268371144286210,28-04-2020,El Comercio Perú,Perú,Jorge Muñoz no solamente estar para repartir canasta sino para afinar estrategia,No
1243639912060067840,27-03-2020,El Comercio Perú,Perú,Coronavirus el OMS instar a el país a no usar tratamiento no probado contra el YoMeQuedoEnCasa AltoAlCoronavirus,No
1168320654007050240,02-09-2019,Prensa Libre,Guatemala,Netflix este ser el estreno para septiembre PorSiNoLoVio Netflix este ser el estreno para septiembre,Clickbait
1100167305030447104,25-02-2019,El Comercio Perú,Perú,OIT y Fundación Adecco promover empleo juvenil en el región,No
1169754006081757184,05-09-2019,El Comercio Perú,Perú,Junín hombre enevenar a su tres hijo y luego él suicidar Madre de el pequeño denunciar que el hospital Daniel Alcides Carrión no querer atender a el niño a pesar de que haber llegar con vida,No
1039159057200771073,10-09-2018,Prensa Libre,Guatemala,aspecto en el que el genética afectar tu vida cotidiano y que probablemente no conocía el genética ser uno tema recurrente de conversación durante el mes del embarazo sin embargo el efecto de él que llevar en el ADN él extendiendir hasta afectar nuestro comportamiento y habilidad,Clickbait
1365456484616839176,27-02-2021,El Comercio Perú,Perú,Carlos Bustos él deber haber esperar el decisión del TAS para armar el fixture de el Liga,No
1337224806199156739,11-12-2020,El Comercio Perú,Perú,Brasil registrar muerte y caso de coronavirus en uno día,No
1365377159553048585,26-02-2021,El Comercio Perú,Perú,Dólar blue en Argentina conocer aquí su precio hoy viernes de febrero del,Clickbait
1365375593756385280,26-02-2021,El Comercio Perú,Perú,Movistar mantener derecho para el transmisión televisivo de partido de el Liga y Liga,No
1361303258355138560,15-02-2021,Prensa Libre,Guatemala,este ser el nuevo teoría que explicar de dónde venir el meteorito que acabar con el dinosaurio el impacto del meteorito de Chicxulub cambiar el historia de el Tierra para siempre hacer millón de año provocar el extinción del de el especie incluir el dinosaurio pero De d,Clickbait
1155540602253193217,28-07-2019,El Comercio Perú,Perú,mensaje a el Nación Gobierno alista nuevo ley general de minería tras conflicto en Tía María mensaje a el Nación Gobierno alista nuevo ley general de minería tras conflicto en tíamaría el normativa tener uno año de vigencia,No
1360392248488325123,13-02-2021,Prensa Libre,Guatemala,él que más yo asustar ser que a mi padre él quitar el casa el angustia de uno familia peruano por pagar el deuda tras enfermar de Perú él encontrar actualmente iniciar el segundo ola de coronavirus hasta el viernes de febrero él haber registrar caso y fallecido según el página del Ministerio de Sal,No
1019712386255728640,18-07-2018,Prensa Libre,Guatemala,por qué siempre querer comer él que más engordo el misterio de el nutrición y por qué comer él que comer,Clickbait
1130271810275217410,20-05-2019,Prensa Libre,Guatemala,Snapchat no él quedar atrás con el filtro y Juegos de Tronos haber ser el blanco él que mucho esperar ser el mem de GameofThrones Memorables como el que impulsar Snapchat,No
1120695138244812800,23-04-2019,Prensa Libre,Guatemala,Día Internacional del Libro obra guatemalteco que deber conocer en el DíaInternacionalDelLibro él compartir obra guatemalteco que deber de conocer,Clickbait
1364599002520510468,24-02-2021,El Comercio Perú,Perú,Fichajes Colo Colo Cacique anunciar a Juan Carlos Gaete y Felipe Fritz como nuevo refuerzo Fichajes Colo Colo Cacique anunciar a Juan Carlos Gaete como nuevo refuerzo,No
1118993052864008193,18-04-2019,Prensa Libre,Guatemala,compositora y cantante del dueto Jesse Joy declarar que estar casado con uno mujer y tener uno hija el cantante Joy recibir el apoyo y felicitación por parte de múltiple artista,No
1258874922300059651,08-05-2020,El Comercio Perú,Perú,Aracely Arámbula Luis Miguel y Fernando Colunga uno historia de amor que comenzar y terminar en Acapulco cómo él conocer AracelyArámbula y LuisMiguel y qué papel jugar Fernando Colunga,Clickbait
1327058521343528960,13-11-2020,El Comercio Perú,Perú,Argentina registrar caso de coronavirus y muerte en uno día,No
1358953480027840514,09-02-2021,Prensa Libre,Guatemala,el vacuna de Pfizer poder neutralizar tres variante de coronavirus según estudio Estudio reciente señalar que el vacuna de neutralizar tres variante del aparecido en Reino Unido y Sudáfrica,No
1079874843196108800,31-12-2018,El Comercio Perú,Perú,ADEX él deber redoblar esfuerzo para reducir mortalidad de firma exportador,No
1108532254949732353,21-03-2019,Prensa Libre,Guatemala,el nuevo tráiler de Toy Story revelar el trama de el cinta el nuevo historia de juguete ya estar más cerca,No
1099043408105099264,22-02-2019,Prensa Libre,Guatemala,Video por qué existir el H en español si no sonar el pregunta por qué existir el H en español si no sonar aquí el explicación,Clickbait
1358270639094837250,07-02-2021,Prensa Libre,Guatemala,liberan a el efectivo de seguridad retenido por poblador de San Luis Petén mediante uno comunicado de prensa el Ministerio de Gobernación anunciar el acción legal a tomar por el agresión a el fuerza de seguridad,No
1357844748183236609,06-02-2021,Prensa Libre,Guatemala,Cristiano Ronaldo cumplir año el momento clave desde Funchal hasta llegar a Turín Cristiano Ronaldo celebrar este cinco de febrero el año convertido en uno leyenda del fútbol haber ser uno largo y exitoso viaje desde que salir de su Funchal natal en el isla de Madeira hast,No
1052009828648964097,16-10-2018,El Comercio Perú,Perú,Perú vs el valorización de el jugador estadounidense,Clickbait
967610103938592769,25-02-2018,Prensa Libre,Guatemala,cuál ser el teléfonos móviles que emitir más radiación y qué poder hacer al respecto saber cuánta radiación emitir su dispositivo aquí él mostrir,Clickbait
1047175635116777472,02-10-2018,El Comercio Perú,Perú,Amazon aumentar salario mínimo a por hora,No
1045017662273802240,26-09-2018,El Comercio Perú,Perú,Produce Decretos emitido impulsar el productividad de el myp,No
1364210929014091778,23-02-2021,El Mundo,España,uno hombre de año fallecer al arder el salón de su vivienda en el distrito de Retiro,No
1355623882993127431,30-01-2021,El Comercio,Ecuador,Arsenal y Manchester United él olvidar de el gol y empatar por el Premier,No
1367327965017694209,04-03-2021,El Comercio,Ecuador,Perú superar el fallecido y recibir primero lote de vacuna de Pfizer,No
1366928836898783234,03-03-2021,El Comercio,Ecuador,Christopher Capito uno actor ecuatoriano a el puerta de Hollywood ecuador A el puerta DE HOLLYWOOD Christopher Capito de año haber trabajar en más de uno quincena de producción audiovisual en protagonizar uno serie de Netflix,No
1361685439590055939,16-02-2021,El Mundo,España,llegar el hora de ESUE el renovado escuela de Unidad Editorial RT llegar el hora de ESUE el renovada,No
1368544740199763968,07-03-2021,BBC,Inglaterra,Coronavirus en América Latina por qué el escuela en el región ser el más afectado del mundo por el cierre de el pandemia cerca de tres millón de niño en América Latina no regresar al colegio uno vez él reabrar el aula,Clickbait
1365022306813239299,25-02-2021,El Comercio,Ecuador,en reunión con prefecto Arauz decir que el Ley de Defensa de el Dolarización él redactar en,No
1363624543626133504,21-02-2021,El Comercio,Ecuador,Delfín conseguir uno triunfo agónico ante el Técnico Universitario en el debut del DT Paúl Vélez en el banquillo manabita,No
1363627058002296834,21-02-2021,El Comercio,Ecuador,atención agente desalojar a jugador en cancha evento clandestino y consumo de licor aumentar en Quito en uno semana pese a el pandemia,No
1360381925140094978,13-02-2021,El Comercio,Ecuador,Migrantes varado en el frontera mexicano renovar el esperanza,Clickbait
1359127969864822785,09-02-2021,El Comercio,Ecuador,uno estudio en guardería demostrar el bajo transmisión de entre niño atención uno estudio revelar el tasa de infección del en el guardería foco de contagio,No
1358441768103075844,07-02-2021,El Comercio,Ecuador,observador y delegado constatar que millón de papeleta con error estar sellado y con custodia policial millón de papeleta con error estar sellado y con custodia policial y militar Por qué no ser destruir,Clickbait
1366051553430364164,28-02-2021,BBC,Inglaterra,vacuna contra el l no yo preguntir cuál ser el mejor el testimonio de uno epidemiólogo en medio de el campaña de vacunación el pregunta resumir uno nuevo preocupación,No
1368127949615022080,06-03-2021,El País Madrid,España,el PNV pedir al PP normalizar el relación casi tres año después de el moción de censura a Rajoy,No
1363755682302943232,22-02-2021,El País,Uruguay,el debate que dejar el peor nevada que él haber registrar en el historia de Texas,Clickbait
1362073425632759812,17-02-2021,BBC,Inglaterra,Entrevista con Roberta Jacobson el verdad ser que el mayoría no ir a calificar para recibir asilo en Entrevista con Roberta Jacobson el gran mayoría de el que intentar cruzar el frontera de manera irregular no ir a entrar a,No
1361043320915562501,14-02-2021,BBC,Inglaterra,el Senado de absolver a Trump el mayoría de el republicano en el Congreso temer enfadar a el decena de millón que votar por él el absolución de Trump ser uno cálculo político que reconocer que el populismo estar en aumento dentro del Partido Republicano él decir a BBC Mundo William Howell catedrático de ciencia político en el Universidad de Chicago,No
